Lyric,Label
"With his little mandolino
And a twinkle in his eye
Senoritas he can win
Always for another guy

Italians love to sip a cup of cappuccino
And listen to the man who plays the mandolino
You offer him a cigarette a glass of wine
That's how he's paid to serenade your lady fair

With his little mandolino
And a twinkle in his eye
Senoritas he can win
Always for another guy

He seems like such a happy man, the man who plays the mandolino
He sings a song of sweet romance for all the lovers as they dance
But all he's holding in his arms is just a little mandolino
He has no woman of his own so every night he walks alone

With his little mandolino
And a twinkle in his eye
Senoritas he can win
Always for another guy

(And while he's strumming songs of love the man who plays the mandolino)
(His eyes are always looking for a senorina to adore)
He drinks a toast to his true love each time he lifts a glass of vino
And so until that lucky day he looks for her along the way

With his little mandolino
And a twinkle in his eye
Senoritas he can win
Always for another guy
The man who plays the mandolino
",7
"Sometimes the world is a valley of heartaches and tears
And in the hustle and bustle, no sunshine appears
But you and I have our love always there to remind us
There is a way we can leave all the shadows behind us
Volare, oh, oh! Cantare, oh, oh, oh, oh!
Let's fly way up to the clouds, away from the maddening crowds
We can sing in the glow of a star that I know of
Where lovers enjoy peace of mind
Let us leave the confusion and all disillusion behind
Just like birds of a feather a rainbow together we'll find
Volare, oh, oh! Cantare, oh, oh, oh, oh!
No wonder my happy heart sings
Your love has given me wings
Your love has given me wings",6
"Young and foolish
Why is it wrong to be
Young and foolish
We haven't long to be

Soon enough the carefree days
The sunlit days go by
Soon enough the bluebird has to fly
We were foolish

One day we fell in love
Now we wonder
What were we dreamin' of
Smiling in the sunlight

Laughing in the rain
I wish that we were young and foolish again
Smiling in the sunlight
Laughing in the rain

I wish that we were young and foolish again",6
"Here we sit enjoying the shade
Hey brother, pour the wine
Drink the drink that I have made
Hey brother, pour the wine

Tell you why the day is sunny
I'm in love with lips of honey
Wait 'til you see the way she walks
Hey brother, pour the wine

She is coming here to stay
Hey brother, pour the wine
I have waited for the day
Hey brother, pour the wine

She writes of love in every letter
Others have tried but I will get her
Wait 'til you see the way she walks
Hey brother, pour the wine

What is life? what is spring?
What are all the stars that shine?
Love, my friend is everything
And love will soon be mine

Pour it as quickly as you can
Hey brother, pour the wine
Pour it quickly once again
Hey brother, pour the wine

She's here at last my one and only
Goodbye friends and don't be lonely
Wait 'til you see the way she walks
Hey brother, pour the wine

Blink your eyes and love has passed
Hey brother, pour the wine
Her's was never made to last
Hey brother, pour the wine

She introduced me to another
No my friends, he's not her brother
I will miss the way she walks
Hey brother, pour the wine

Pour the wine, pour the wine
Hey brother, pour the wine
Pour the wine",6
"Long long ago
Long long ago
Long long ago
Well they say it was better in oh so many ways
Long long ago, long ago

They couldn't go to a movie show, listen to the radio, go for a ride in a car
And on a very cold and wintery night
They couldn't sit and watch a TV fight
And when the summer came
They will have to take a dame all bundled up to the beach
They didn't know a girl could look so cute
In a bikini suit

Oh how they sing of the good, good old days
Long long ago
Long long ago
They couldn't swing in the good old days
Long long ago, long ago

{At same time}
They couldn't go to a movie show, listen to the radio, go for a ride in a car
But they still talk of the good, good old days
And on a very cold and wintery night
Long long ago
They couldn't sit and watch a TV fight
Long long ago
So when people say to me ""nothings like it used to be""
I don't believe that it's so
They say it was better in so many ways
They didn't have so much to brag about
Long long ago, long ago
Long long ago
Long long ago
Long long ago",5
"(Go go go go)
Come on and dance with me
(Go go go go)
In to a trance with me
(Go go go go)
And try romance with me

Don't stop
(Don't stop)
Don't stop
(Don't stop)
Go go go go

(Go go go go)
The music's bright tonight
(Go go go go)
And hold me tight tonight
(Go go go go)
I fell so right tonight

Don't stop
(Don't stop)
Don't stop
(Don't stop)
Go go go go go go

This heart of mine is beating overtime
It's four leaf clover time and I'm in love
(It's love)
It's love, it's love, it's love

(Go go go go)
And swing me round the floor
(Go go go go)
And kiss me more and more
(Go go go go)
What are we waiting for
Don't stop
(Don't stop)
Don't stop
(Don't stop)

Go go
(Go go go go)
Go go go go
(Go)
Go go go
(Go)
Go go
(Go)

Don't stop
(Don't stop)
Don't stop
(Don't stop)
(Go go go go go go)
Go go go go
(Go)

Go go go
(Go)
Go man
(Go)
Don't stop
(Don't stop)
Don't stop
(Don't stop)
(Go go go go go go)

This heart of mine is beating overtime
It's four leaf clover time and I'm in love
It's love, it's love, it's love, it's love

(Go, go)
And swing me round the floor
(Go go)
And kiss me more and more
(Go go go go)
What are we waiting for

Don't stop
(Don't stop)
Don't stop
(Don't stop)
Go go go go go go

(Go go go go)
And swing me round the floor
(Go go go go)
And kiss me more and more
(Go go go go)
What are we waiting for

Don't stop
(Don't stop)
Don't stop
(Don't stop)
Go go go go go go
(Go go go)
Go go go go go go
Go go",7
"Oh let me go
Let me go
Let me go lover

Let me be, set me free from your spell
You made me weak, cut me deep, I can't sleep lover
I was cursed from the first day I fell
You don't want me

But you want me to go on wanting you
How I pray that you will say that we are through
Please turn me loose
What's the use

Let me go lover
Let me go
Let me go
Let me go

You don't want me
But you want me to go on wanting you
How I pray that you will say that we are through
Please turn me loose
What's the use

Let me go lover
Let me go
Let me go
Let me go",5
"We` Marie, we` Marie
Quanto sonno agiu perso per te
Famme` durmi, una notte abbraciata cu te
We` Marie, we` Marie
Quanto sonno agiu perse per te
Famme` durmi, we` Marie, we` Marie

We` Marie, we` Marie
You were all in this world to me
Here by the window
The sweet melody I sing to thee
Oh Marie, we` Marie
All the stars in the sky shine for thee
Please listen to me
Oh marie, we` Marie",7
"Here we sit enjoying the shade
Hey brother, pour the wine
Drink the drink that I have made
Hey brother, pour the wine

Tell you why the day is sunny
I'm in love with lips of honey
Wait 'til you see the way she walks
Hey brother, pour the wine

She is coming here to stay
Hey brother, pour the wine
I have waited for the day
Hey brother, pour the wine

She writes of love in every letter
Others have tried but I will get her
Wait 'til you see the way she walks
Hey brother, pour the wine

What is life? what is spring?
What are all the stars that shine?
Love, my friend is everything
And love will soon be mine

Pour it as quickly as you can
Hey brother, pour the wine
Pour it quickly once again
Hey brother, pour the wine

She's here at last my one and only
Goodbye friends and don't be lonely
Wait 'til you see the way she walks
Hey brother, pour the wine

Blink your eyes and love has passed
Hey brother, pour the wine
Her's was never made to last
Hey brother, pour the wine

She introduced me to another
No my friends, he's not her brother
I will miss the way she walks
Hey brother, pour the wine

Pour the wine, pour the wine
Hey brother, pour the wine
Pour the wine",6
"Volare, oh oh
Cantare, oh oh oh oh
Let's fly way up to the clouds
Away from the maddening crowds
We can sing in the glow of a star that I know of
Where lovers enjoy peace of mind
Let us leave the confusion and all disillusion behind
Just like bird of a feather, a rainbow together we'll find

Volare, oh oh
E contare, oh oh oh oh
No wonder my happy heart sings
Your love has given me wings
Penso che un sogno cosi non ritorni mai piu
Mi dipingevo le mani e la faccia di blu
Poi d'improvviso venivo dal vento rapito
E incominciavo a volare nel cielo infinito

Volare, oh oh
E contare, oh oh oh oh
Nel blu, dipinto di blu
Felice di stare lassu
E volavo, volavo felice piu in alto del sole ed ancora piu su
Mentre il mondo pian piano spariva lontano laggiu
Una musica dolce suonava soltanto per me

Volare, oh oh
E cantare, oh oh oh oh
No wonder my happy heart sings
Your love has given me wings
Nel blu, dipinto di blu
Felice di stare lassu",7
"Promise her diamonds that sparkle like rain
Promise her orchids and lots of champagne
Promise her stars in the sky above
Promise her anything but give her love
Promise her perfume and glamorous furs
Promise her bankbooks that say his and hers
Promise her things she's been dreaming of
Promise her anything but give her love
You may not be a rich man but you don't need wealth or fame
Just show her that you really care and she'll love you just the same
Promise her bracelets of silver and jade
Promise her servants a butler and maid
She'll cuddle up close like a hand in a glove
Just promise her anything but give her love
Promise her bracelets of silver and jade
Promise her servants a butler and amide
She'll cuddle up close like a hand in a glove
Just promise her anything but give her love love love
Promise her anything but give her love",7
